family,library,operation,size_bytes,mean_mib_per_s,median_mib_per_s,min_mib_per_s,max_mib_per_s
standard,otp-base64,decode,4552,546.719759,546.989725,544.951531,547.437076
standard,otp-base64,decode,4908,553.673301,553.501061,550.534836,555.890200
standard,otp-base64,decode,5292,530.084084,524.314013,516.022319,547.396917
standard,otp-base64,decode,5706,563.401967,563.553063,562.673088,563.958776
standard,otp-base64,decode,6152,564.607352,564.427637,562.722152,566.427522
standard,otp-base64,decode,6634,562.042568,560.736655,559.757019,568.086736
standard,otp-base64,decode,7153,564.986332,564.689861,563.388530,567.453000
standard,otp-base64,decode,7713,520.784077,517.343622,505.774838,536.352396
standard,otp-base64,decode,8316,555.824146,556.372104,553.717330,556.854393
standard,otp-base64,decode,8967,535.147769,533.397895,526.463042,547.627548
standard,otp-base64,decode,9669,559.541188,559.471388,556.488651,562.151638
standard,otp-base64,decode,10425,546.653628,546.510959,544.300376,549.416920
standard,otp-base64,decode,11241,564.418704,565.067801,561.380394,565.656395
standard,otp-base64,decode,12121,563.527379,564.263418,560.994448,564.694963
standard,otp-base64,decode,13069,562.006103,564.388059,551.606411,565.605173
standard,otp-base64,decode,14092,563.946300,566.200844,558.359501,566.945612
standard,otp-base64,decode,15195,561.895337,562.105205,559.464653,563.832319
standard,otp-base64,decode,16384,554.805408,559.742246,530.475543,564.551663
standard,otp-base64,decode,17666,560.697455,560.674494,558.980191,561.780430
standard,otp-base64,decode,19049,560.534748,560.671122,558.028263,562.860209
standard,otp-base64,decode,20539,559.141275,559.538390,558.055869,560.256309
standard,otp-base64,decode,22146,554.097017,558.014168,542.634816,562.817301
standard,otp-base64,decode,23879,556.424209,560.733052,535.121879,563.911368
standard,otp-base64,decode,25748,559.219327,559.305816,557.035174,561.577499
standard,otp-base64,decode,27763,592.008992,592.598990,586.973862,597.993721
standard,otp-base64,decode,29935,595.638616,596.740438,591.481268,599.433428
standard,otp-base64,decode,32278,586.223142,587.052998,583.912615,587.779706
standard,otp-base64,decode,34804,589.707195,590.709945,585.971385,594.011244
standard,otp-base64,decode,37527,589.672432,588.817993,586.205896,594.710992
standard,otp-base64,decode,40464,564.521999,564.243854,563.857938,565.510553
standard,otp-base64,decode,43630,585.251148,585.265057,582.971987,587.464885
standard,otp-base64,decode,47045,587.330719,587.833464,585.314231,588.933124
standard,otp-base64,decode,50726,585.237675,585.489663,581.676353,590.308431
standard,otp-base64,decode,54695,585.106077,585.698266,584.008909,585.825817
standard,otp-base64,decode,58975,569.444538,572.335915,550.411274,584.671996
standard,otp-base64,decode,65536,563.289424,563.535740,561.614972,564.782500
standard,otp-base64,decode,68567,576.285125,575.621363,572.239165,581.194309
standard,otp-base64,decode,73932,548.361022,553.222095,525.716913,559.082796
standard,otp-base64,decode,79717,578.218805,578.166036,576.915065,579.933849
standard,otp-base64,decode,85956,561.305032,561.062364,557.854401,563.616491
standard,otp-base64,decode,92682,564.304733,560.218305,559.349722,572.297213
standard,otp-base64,decode,99935,569.558254,568.200858,560.008962,577.608744
standard,otp-base64,decode,107755,520.058207,507.830732,492.278687,558.387139
standard,otp-base64,decode,116187,585.335465,584.811389,582.352527,590.976182
standard,otp-base64,decode,125279,586.093559,586.751358,582.788433,589.628500
standard,otp-base64,decode,135082,584.465836,584.770977,579.980919,588.163909
standard,otp-base64,decode,145653,559.012023,558.830041,557.375067,561.295037
standard,otp-base64,decode,157051,576.669130,577.479667,574.393676,579.181959
standard,otp-base64,decode,169340,573.310290,574.011028,561.990595,579.111405
standard,otp-base64,decode,182592,575.239428,575.402712,570.412322,580.315377
standard,otp-base64,decode,196880,576.857916,579.431325,563.393176,581.923502
standard,otp-base64,decode,212286,561.908416,570.882765,527.727553,576.951708
standard,otp-base64,decode,228898,577.216686,578.080330,573.057943,579.926882
standard,otp-base64,decode,246810,574.680692,574.141856,571.354503,578.122506
standard,otp-base64,decode,266124,575.126157,577.581461,564.557410,580.640608
standard,otp-base64,decode,286949,556.561319,558.762108,547.598219,559.359526
standard,otp-base64,decode,309404,556.603834,556.103902,553.746767,560.934041
standard,otp-base64,decode,333615,529.895018,537.673488,512.925011,541.859609
standard,otp-base64,decode,359722,554.073819,554.074944,552.479076,555.610829
standard,otp-base64,decode,387871,546.774099,546.502672,543.275360,549.309325
standard,otp-base64,decode,418223,543.464825,542.897278,539.130216,548.639237
standard,otp-base64,decode,450950,505.416178,507.775865,486.970960,524.546893
standard,otp-base64,decode,486238,536.178600,535.699064,533.268155,540.627981
standard,otp-base64,decode,524288,539.180227,539.744848,532.034953,543.997890
standard,otp-base64,decode,565315,513.718995,512.508994,508.192243,521.382570
standard,otp-base64,decode,609553,509.798809,511.930213,499.044062,517.941231
standard,otp-base64,decode,657252,489.994576,485.504011,481.715384,507.139043
standard,otp-base64,decode,708684,509.848791,514.865565,486.926318,516.976509
standard,otp-base64,decode,764140,522.882810,523.079484,521.354814,524.717025
standard,otp-base64,decode,823937,521.364097,522.910137,514.398804,526.958885
standard,otp-base64,decode,888412,516.298552,518.659182,509.137496,519.486009
standard,otp-base64,decode,957933,530.786185,533.537205,522.771011,538.837298
standard,otp-base64,decode,1048576,520.870926,520.243596,516.419089,524.012083
standard,otp-base64,decode,1113721,512.886975,512.841652,507.133208,518.838426
standard,otp-base64,decode,1200873,499.023960,500.043174,494.949198,502.598173
standard,otp-base64,decode,1294845,514.477976,514.264982,504.274593,523.642159
standard,otp-base64,decode,1396170,521.780278,523.147735,517.192217,523.448322
standard,otp-base64,decode,1505425,529.095712,529.968681,521.451070,534.855232
standard,otp-base64,decode,1623229,526.175029,526.183483,523.337325,528.912871
standard,otp-base64,decode,1750251,528.576405,528.857183,526.340548,530.814215
standard,otp-base64,decode,1887213,530.729696,530.973144,529.941278,531.678996
standard,otp-base64,decode,2034893,526.536907,524.509046,523.754062,530.354267
standard,otp-base64,decode,2194130,509.915896,509.678584,505.950657,512.754110
standard,otp-base64,decode,2365827,500.387549,502.906789,488.308288,507.003387
standard,otp-base64,decode,2550960,493.164142,494.405697,476.712886,501.566381
standard,otp-base64,decode,2750580,520.962010,521.528406,514.697832,524.055040
standard,otp-base64,decode,2965821,473.232043,479.343682,437.058999,500.584455
standard,otp-base64,decode,3197905,492.131552,495.815293,473.096875,504.394760
standard,otp-base64,decode,3448150,491.233378,490.441774,488.538260,494.814294
standard,otp-base64,decode,3717978,463.060220,464.436457,456.954717,469.137355
standard,otp-base64,decode,4008921,472.514276,472.051610,463.222269,482.735522
standard,otp-base64,decode,4194304,481.871593,481.391221,466.438306,499.578481
standard,otp-base64,decode,4660890,500.380649,497.026608,490.155052,510.938240
standard,otp-base64,decode,5025618,488.341434,483.791638,475.411619,507.920657
standard,otp-base64,decode,5418887,514.826345,511.846021,507.423374,522.923146
standard,otp-base64,decode,5842931,505.322988,505.758113,489.572520,514.954033
standard,otp-base64,decode,6300158,503.055567,506.724765,487.790530,513.798794
standard,otp-base64,decode,6793164,501.269549,507.259604,476.440999,512.293692
standard,otp-base64,decode,7324749,499.386766,498.442684,482.552155,519.908454
standard,otp-base64,decode,7897932,505.529971,512.484918,476.934955,513.979948
standard,otp-base64,decode,8388608,507.957188,508.440914,485.646859,524.259279
standard,otp-base64,decode,9182368,504.150793,517.636645,449.419161,522.306366
standard,otp-base64,decode,9900915,510.284356,510.250449,504.636222,515.037581
standard,otp-base64,decode,10675691,494.456075,497.550755,480.854499,500.080177
standard,otp-base64,decode,11511095,492.787714,493.596621,481.875015,499.636948
standard,otp-base64,decode,12411872,483.605425,481.533810,453.377133,514.250244
standard,otp-base64,decode,13383138,509.074374,507.945835,505.611654,513.773246
standard,otp-base64,decode,14430407,491.937135,494.585686,456.461291,522.849000
standard,otp-base64,decode,15559629,493.094802,491.406525,486.197830,500.907412
standard,otp-base64,decode,16777216,511.099081,512.362753,497.386777,524.605214
standard,otp-base64,encode,16,220.706226,223.309447,210.146235,225.176682
standard,otp-base64,encode,17,223.598557,222.963693,220.716011,229.711383
standard,otp-base64,encode,19,261.328463,261.466670,260.026729,262.642049
standard,otp-base64,encode,20,273.401648,274.036469,271.872489,274.580881
standard,otp-base64,encode,22,288.987462,283.703725,283.629399,309.426172
standard,otp-base64,encode,23,299.355111,293.420554,292.662767,322.493771
standard,otp-base64,encode,25,315.512658,315.211340,314.019149,317.402313
standard,otp-base64,encode,27,334.049688,333.944734,316.464980,356.948430
standard,otp-base64,encode,29,349.487648,341.243587,337.230611,367.075572
standard,otp-base64,encode,32,386.230707,395.134021,369.053351,400.257183
standard,otp-base64,encode,34,383.000251,393.251956,354.931160,397.821265
standard,otp-base64,encode,37,403.986848,398.726252,396.233485,427.965171
standard,otp-base64,encode,40,408.078463,408.067857,405.282455,410.528581
standard,otp-base64,encode,43,429.720072,427.470066,423.897612,441.699556
standard,otp-base64,encode,46,428.493290,419.870562,415.985402,444.782552
standard,otp-base64,encode,50,468.617410,465.097581,461.923563,485.324913
standard,otp-base64,encode,53,478.282977,468.889118,466.993910,495.184133
standard,otp-base64,encode,58,467.584488,474.857734,442.358395,480.910204
standard,otp-base64,encode,62,492.337308,487.418296,487.250026,512.181564
standard,otp-base64,encode,67,516.724892,516.965516,514.538087,518.358495
standard,otp-base64,encode,72,517.727288,518.147978,483.593219,548.394878
standard,otp-base64,encode,78,532.442084,531.804158,531.120627,534.623442
standard,otp-base64,encode,84,558.303885,563.678196,545.056349,569.317120
standard,otp-base64,encode,91,567.837426,560.158888,557.718699,582.310465
standard,otp-base64,encode,98,547.898779,554.005629,532.182593,556.574788
standard,otp-base64,encode,105,588.675006,590.690712,578.622918,598.720787
standard,otp-base64,encode,113,582.205514,578.925991,578.117335,595.321338
standard,otp-base64,encode,122,600.740140,596.513438,593.603892,618.436314
standard,otp-base64,encode,132,614.130490,609.074243,604.407740,625.908799
standard,otp-base64,encode,142,623.383378,626.185709,614.452180,630.707119
standard,otp-base64,encode,153,642.537058,637.436092,635.585452,652.450209
standard,otp-base64,encode,165,640.041512,641.105591,630.732829,649.597747
standard,otp-base64,encode,178,653.153031,651.206400,641.399015,673.559500
standard,otp-base64,encode,192,655.227211,652.348610,650.197900,668.912190
standard,otp-base64,encode,207,574.460974,573.420295,569.568074,580.946610
standard,otp-base64,encode,224,626.200380,629.867646,600.181303,637.791582
standard,otp-base64,encode,241,628.060072,630.380637,607.827553,639.975350
standard,otp-base64,encode,260,675.428307,673.913149,671.227256,684.513936
standard,otp-base64,encode,280,663.806152,662.053333,659.390811,673.132855
standard,otp-base64,encode,302,677.639127,674.659639,670.693768,685.926142
standard,otp-base64,encode,326,665.855080,674.296697,625.419019,680.260210
standard,otp-base64,encode,351,680.565028,680.511527,678.012216,684.187772
standard,otp-base64,encode,379,684.111546,684.174771,678.822247,687.246933
standard,otp-base64,encode,408,667.579116,671.454123,653.159418,674.965774
standard,otp-base64,encode,440,597.481802,624.771858,485.755281,651.496622
standard,otp-base64,encode,475,666.310487,674.938490,614.378664,696.075214
standard,otp-base64,encode,512,661.532815,663.888399,636.275446,674.815832
standard,otp-base64,encode,552,700.252966,698.493635,697.511225,706.386593
standard,otp-base64,encode,595,684.099657,689.891410,651.118324,697.016761
standard,otp-base64,encode,642,690.146113,689.018986,688.286056,694.566117
standard,otp-base64,encode,692,705.806835,709.483718,692.170791,718.059845
standard,otp-base64,encode,746,720.135400,721.974319,714.312742,724.907913
standard,otp-base64,encode,805,674.751666,674.267601,668.557637,681.813745
standard,otp-base64,encode,868,719.518640,719.704494,714.815901,724.430530
standard,otp-base64,encode,935,702.471918,702.546878,701.994977,702.922666
standard,otp-base64,encode,1009,705.760454,707.160377,701.863130,710.579310
standard,otp-base64,encode,1088,712.231797,712.722074,700.586548,718.316790
standard,otp-base64,encode,1173,737.956898,737.768849,731.298012,744.019516
standard,otp-base64,encode,1264,742.075449,742.528079,740.167320,743.597669
standard,otp-base64,encode,1363,734.537743,734.574164,715.817658,746.665824
standard,otp-base64,encode,1470,744.161886,743.586239,739.807335,747.427488
standard,otp-base64,encode,1585,746.401443,747.462204,741.673713,751.197387
standard,otp-base64,encode,1709,728.132134,727.814508,725.622500,730.567503
standard,otp-base64,encode,1843,756.651340,757.321879,754.317478,758.821149
standard,otp-base64,encode,1987,762.480239,763.299254,753.797206,769.702443
standard,otp-base64,encode,2143,753.670169,754.838367,750.488891,756.728310
standard,otp-base64,encode,2310,738.830439,739.096249,736.601410,740.978498
standard,otp-base64,encode,2491,764.050556,762.610156,758.270641,773.284705
standard,otp-base64,encode,2686,781.873138,782.442375,775.280988,787.390157
standard,otp-base64,encode,2896,779.902252,780.648986,778.232811,781.299173
standard,otp-base64,encode,3123,766.868599,766.152182,761.120296,775.291174
standard,otp-base64,encode,3367,768.938056,777.521593,732.135604,779.522873
standard,otp-base64,encode,3631,759.242717,758.865445,755.810851,761.681272
standard,otp-base64,encode,3915,778.774366,779.178045,776.001217,780.677693
standard,otp-base64,encode,4096,774.934938,776.958908,766.363024,781.051669
standard,otp-base64,encode,4552,768.273111,767.879785,767.497029,769.270481
standard,otp-base64,encode,4908,780.307274,783.731139,757.956548,788.999052
standard,otp-base64,encode,5292,776.034683,776.364605,774.446996,776.729781
standard,otp-base64,encode,5706,799.286248,798.550541,797.977371,801.027094
standard,otp-base64,encode,6152,788.589868,788.861123,784.436540,791.630020
standard,otp-base64,encode,6634,787.507352,788.503464,783.785818,791.696681
standard,otp-base64,encode,7153,792.740736,793.103872,788.024930,796.267817
standard,otp-base64,encode,7713,565.352826,643.651397,395.869607,686.926109
standard,otp-base64,encode,8316,782.319670,781.743409,779.309833,787.181149
standard,otp-base64,encode,8967,783.656833,783.759798,780.487579,786.802780
standard,otp-base64,encode,9669,749.598746,756.355658,720.112613,762.329380
standard,otp-base64,encode,10425,780.273442,776.185503,772.510065,790.671042
standard,otp-base64,encode,11241,799.654806,799.644351,798.796715,800.368757
standard,otp-base64,encode,12121,808.486753,809.164047,806.458837,810.523470
standard,otp-base64,encode,13069,798.071381,798.065341,797.016176,799.568950
standard,otp-base64,encode,14092,798.523250,797.723046,797.274943,800.823718
standard,otp-base64,encode,15195,802.715241,804.023044,798.254764,805.617625
